user_id,subject,difficulty,score,time_spent,learning_style,skill_level
611,Machine Learning,intermediate,81.0,64,kinesthetic,beginner
612,Data Structures,intermediate,96.0,150,auditory,intermediate
612,OOP,intermediate,99.0,212,auditory,intermediate
612,OOP,beginner,63.0,277,kinesthetic,advanced
612,Python,beginner,89.0,253,visual,advanced
612,OOP,intermediate,92.0,88,kinesthetic,advanced
613,OOP,beginner,53.0,296,auditory,advanced
613,Python,advanced,89.0,294,visual,intermediate
613,Python,intermediate,45.0,299,kinesthetic,beginner
614,Machine Learning,beginner,91.0,219,visual,advanced
614,OOP,beginner,53.0,140,auditory,advanced
614,Data Structures,intermediate,40.0,91,auditory,intermediate
614,OOP,beginner,98.0,146,visual,intermediate
614,Machine Learning,advanced,50.0,275,kinesthetic,intermediate
614,Data Structures,beginner,61.0,152,kinesthetic,intermediate
615,OOP,advanced,88.0,169,auditory,advanced
615,Python,intermediate,73.0,241,visual,beginner
615,Data Structures,intermediate,80.0,147,auditory,beginner
615,OOP,beginner,85.0,217,auditory,advanced
615,Python,intermediate,44.0,147,visual,intermediate
615,OOP,intermediate,86.0,298,visual,beginner
616,Machine Learning,advanced,44.0,204,visual,intermediate
616,Python,beginner,94.0,166,kinesthetic,beginner
616,Machine Learning,intermediate,69.0,161,visual,intermediate
616,Data Structures,intermediate,87.0,282,visual,advanced
616,OOP,advanced,69.0,168,kinesthetic,beginner
616,Python,beginner,87.0,120,kinesthetic,advanced
617,Machine Learning,beginner,60.0,220,visual,beginner
617,OOP,intermediate,82.0,216,auditory,intermediate
617,Python,intermediate,54.0,256,kinesthetic,advanced
617,Data Structures,beginner,92.0,143,kinesthetic,intermediate
617,OOP,advanced,54.0,183,kinesthetic,advanced
618,Data Structures,intermediate,79.0,70,auditory,intermediate
618,Machine Learning,advanced,41.0,77,visual,advanced
618,Python,beginner,88.0,184,visual,intermediate
618,OOP,beginner,58.0,168,auditory,intermediate
618,OOP,advanced,45.0,90,auditory,beginner
618,Python,beginner,42.0,171,auditory,intermediate
618,Python,beginner,40.0,130,auditory,intermediate
619,Python,intermediate,87.0,206,visual,advanced
619,Machine Learning,beginner,56.0,226,kinesthetic,beginner
619,Machine Learning,intermediate,65.0,89,auditory,beginner
619,Python,advanced,84.0,133,auditory,beginner
619,Machine Learning,beginner,90.0,195,auditory,intermediate
619,Machine Learning,intermediate,92.0,98,auditory,beginner
620,Python,advanced,73.0,119,visual,intermediate
620,Python,advanced,97.0,247,visual,beginner
620,Python,intermediate,46.0,184,visual,advanced
620,Machine Learning,advanced,78.0,296,auditory,advanced
620,Machine Learning,intermediate,78.0,232,kinesthetic,advanced
620,Machine Learning,beginner,89.0,89,visual,beginner
621,Data Structures,intermediate,70.0,84,auditory,intermediate
621,Machine Learning,beginner,83.0,186,kinesthetic,intermediate
621,OOP,intermediate,41.0,201,auditory,beginner
621,OOP,beginner,92.0,144,kinesthetic,advanced
621,Machine Learning,advanced,65.0,218,auditory,intermediate
622,OOP,beginner,44.0,223,visual,advanced
622,Machine Learning,advanced,75.0,181,auditory,advanced
622,OOP,intermediate,55.0,268,kinesthetic,intermediate
622,Machine Learning,intermediate,90.0,169,visual,intermediate
622,OOP,intermediate,83.0,265,visual,beginner
622,OOP,advanced,89.0,85,kinesthetic,advanced
623,OOP,beginner,99.0,282,visual,intermediate
623,OOP,advanced,91.0,158,visual,advanced
623,Data Structures,intermediate,93.0,196,auditory,advanced
624,Python,beginner,97.0,174,visual,intermediate
624,OOP,intermediate,74.0,293,kinesthetic,intermediate
624,Data Structures,intermediate,100.0,209,kinesthetic,advanced
624,Machine Learning,beginner,59.0,136,auditory,intermediate
624,OOP,advanced,81.0,186,visual,advanced
625,OOP,intermediate,72.0,242,kinesthetic,advanced
625,OOP,intermediate,48.0,69,kinesthetic,advanced
625,Machine Learning,intermediate,99.0,152,auditory,advanced
625,OOP,beginner,96.0,79,visual,intermediate
625,Data Structures,advanced,67.0,128,visual,intermediate
626,OOP,intermediate,81.0,92,visual,intermediate
626,OOP,beginner,79.0,175,auditory,intermediate
626,Machine Learning,intermediate,63.0,193,kinesthetic,advanced
626,Data Structures,advanced,43.0,78,auditory,beginner
627,Machine Learning,beginner,43.0,238,kinesthetic,beginner
627,Data Structures,intermediate,49.0,136,kinesthetic,intermediate
627,Machine Learning,beginner,83.0,244,kinesthetic,beginner
627,Python,beginner,76.0,229,auditory,intermediate
627,Machine Learning,intermediate,97.0,108,auditory,advanced
628,OOP,intermediate,47.0,235,auditory,advanced
628,Python,beginner,74.0,279,visual,intermediate
628,Data Structures,beginner,86.0,165,auditory,intermediate
628,Python,advanced,62.0,151,kinesthetic,intermediate
629,Python,advanced,70.0,231,auditory,advanced
629,OOP,intermediate,56.0,285,kinesthetic,advanced
629,Machine Learning,beginner,83.0,85,visual,beginner
629,OOP,intermediate,63.0,292,visual,advanced
629,Python,intermediate,70.0,293,auditory,intermediate
629,OOP,intermediate,50.0,64,auditory,advanced
629,Python,advanced,80.0,234,kinesthetic,advanced
630,OOP,advanced,60.0,205,visual,advanced
630,Data Structures,intermediate,77.0,84,visual,beginner
630,Python,advanced,63.0,65,kinesthetic,intermediate
630,Python,beginner,94.0,140,kinesthetic,advanced
631,OOP,advanced,72.0,223,kinesthetic,beginner
631,Data Structures,beginner,84.0,108,visual,beginner
631,Machine Learning,beginner,86.0,78,auditory,intermediate
631,Machine Learning,intermediate,100.0,298,auditory,advanced
631,OOP,beginner,67.0,261,auditory,beginner
631,Machine Learning,intermediate,57.0,265,kinesthetic,beginner
631,OOP,intermediate,57.0,87,auditory,intermediate
632,Data Structures,intermediate,55.0,251,auditory,beginner
632,Python,intermediate,47.0,200,kinesthetic,intermediate
632,Python,beginner,54.0,299,auditory,beginner
632,Data Structures,intermediate,42.0,122,auditory,advanced
633,OOP,intermediate,61.0,267,visual,beginner
633,Data Structures,beginner,43.0,88,kinesthetic,advanced
633,Data Structures,beginner,55.0,270,auditory,beginner
633,OOP,intermediate,58.0,273,auditory,beginner
633,Machine Learning,beginner,65.0,157,auditory,advanced
634,Data Structures,advanced,42.0,86,auditory,advanced
634,OOP,beginner,65.0,122,visual,advanced
634,Data Structures,beginner,87.0,158,auditory,advanced
635,Data Structures,beginner,43.0,253,auditory,advanced
635,OOP,advanced,56.0,90,auditory,beginner
635,Data Structures,advanced,69.0,60,visual,intermediate
636,Python,intermediate,78.0,69,kinesthetic,beginner
636,OOP,advanced,45.0,100,auditory,beginner
636,Data Structures,advanced,60.0,271,visual,beginner
636,Python,intermediate,67.0,143,kinesthetic,intermediate
636,Machine Learning,advanced,95.0,97,auditory,beginner
636,OOP,intermediate,64.0,136,kinesthetic,advanced
637,Python,intermediate,87.0,111,kinesthetic,intermediate
637,OOP,beginner,90.0,211,auditory,intermediate
637,Data Structures,beginner,41.0,78,kinesthetic,beginner
637,OOP,beginner,49.0,149,kinesthetic,intermediate
638,OOP,intermediate,80.0,191,auditory,intermediate
638,Python,beginner,93.0,294,kinesthetic,intermediate
638,Python,intermediate,88.0,261,visual,beginner
638,OOP,beginner,53.0,78,auditory,intermediate
638,Data Structures,advanced,41.0,240,visual,beginner
639,OOP,advanced,60.0,192,auditory,intermediate
639,Data Structures,advanced,78.0,119,kinesthetic,advanced
639,OOP,advanced,100.0,142,auditory,intermediate
639,OOP,intermediate,71.0,75,visual,intermediate
640,Machine Learning,beginner,43.0,160,auditory,advanced
640,Data Structures,intermediate,62.0,253,auditory,beginner
640,OOP,beginner,44.0,257,visual,advanced
641,Machine Learning,beginner,83.0,168,auditory,beginner
641,OOP,intermediate,73.0,145,kinesthetic,intermediate
641,Machine Learning,intermediate,52.0,198,auditory,intermediate
641,OOP,advanced,65.0,256,visual,advanced
642,Data Structures,intermediate,63.0,222,kinesthetic,beginner
642,OOP,beginner,51.0,104,kinesthetic,advanced
642,Python,advanced,88.0,239,kinesthetic,advanced
643,Machine Learning,beginner,44.0,88,auditory,advanced
643,Data Structures,intermediate,55.0,61,kinesthetic,advanced
643,Python,intermediate,69.0,77,visual,intermediate
643,Python,advanced,69.0,196,auditory,advanced
643,Machine Learning,beginner,77.0,181,auditory,advanced
643,Data Structures,intermediate,43.0,234,visual,advanced
643,Machine Learning,beginner,46.0,297,kinesthetic,intermediate
644,Python,advanced,41.0,184,auditory,advanced
644,Data Structures,intermediate,90.0,94,visual,advanced
644,Machine Learning,advanced,96.0,75,kinesthetic,beginner
644,Machine Learning,beginner,56.0,215,visual,advanced
645,Machine Learning,advanced,81.0,72,kinesthetic,beginner
645,Machine Learning,advanced,67.0,100,auditory,intermediate
645,Machine Learning,intermediate,67.0,103,visual,beginner
645,Machine Learning,intermediate,78.0,221,auditory,advanced
645,Python,beginner,77.0,82,kinesthetic,advanced
646,OOP,advanced,50.0,295,visual,intermediate
646,Data Structures,beginner,52.0,106,visual,intermediate
646,OOP,beginner,66.0,174,auditory,intermediate
646,Python,intermediate,89.0,255,auditory,advanced
646,Data Structures,beginner,75.0,294,auditory,advanced
646,OOP,advanced,98.0,74,visual,beginner
647,Data Structures,intermediate,79.0,165,visual,beginner
647,OOP,advanced,100.0,89,kinesthetic,advanced
647,Data Structures,beginner,74.0,128,visual,intermediate
647,Data Structures,advanced,59.0,62,visual,intermediate
647,OOP,advanced,73.0,153,visual,advanced
647,Python,intermediate,100.0,244,auditory,intermediate
647,OOP,beginner,43.0,291,visual,intermediate
648,Data Structures,beginner,90.0,108,auditory,advanced
648,OOP,advanced,68.0,117,kinesthetic,beginner
648,Machine Learning,beginner,45.0,110,kinesthetic,advanced
648,Python,intermediate,95.0,204,auditory,advanced
649,Machine Learning,beginner,99.0,115,kinesthetic,advanced
649,Python,advanced,57.0,94,kinesthetic,beginner
649,Machine Learning,intermediate,100.0,84,kinesthetic,beginner
650,Python,beginner,42.0,68,auditory,beginner
650,OOP,advanced,94.0,193,visual,advanced
650,Data Structures,advanced,94.0,119,kinesthetic,intermediate
650,Machine Learning,advanced,62.0,171,kinesthetic,beginner
650,Data Structures,beginner,53.0,155,visual,advanced
650,Machine Learning,beginner,47.0,195,visual,beginner
651,Machine Learning,intermediate,61.0,77,visual,beginner
651,Machine Learning,advanced,80.0,247,visual,intermediate
651,OOP,advanced,93.0,98,kinesthetic,beginner
651,Python,advanced,66.0,253,kinesthetic,advanced
651,Python,beginner,60.0,214,kinesthetic,advanced
652,Python,beginner,97.0,82,kinesthetic,intermediate
652,Machine Learning,intermediate,51.0,270,visual,beginner
652,Python,beginner,42.0,101,auditory,beginner
652,Python,advanced,99.0,108,visual,intermediate
652,Python,intermediate,94.0,191,visual,intermediate
653,Python,beginner,71.0,165,kinesthetic,intermediate
653,Machine Learning,advanced,70.0,177,auditory,advanced
653,Machine Learning,intermediate,87.0,138,kinesthetic,beginner
653,OOP,advanced,100.0,281,kinesthetic,beginner
653,OOP,advanced,86.0,239,auditory,beginner
653,Python,intermediate,87.0,232,visual,advanced
654,Machine Learning,intermediate,65.0,161,visual,intermediate
654,Python,intermediate,73.0,109,auditory,advanced
654,Machine Learning,beginner,98.0,112,visual,advanced
654,OOP,intermediate,82.0,63,kinesthetic,intermediate
654,Python,intermediate,41.0,170,auditory,beginner
655,Machine Learning,advanced,81.0,96,kinesthetic,beginner
655,Data Structures,advanced,49.0,93,kinesthetic,beginner
655,Data Structures,intermediate,53.0,193,auditory,advanced
656,Python,beginner,58.0,199,auditory,advanced
656,Data Structures,advanced,86.0,276,auditory,beginner
656,Python,intermediate,66.0,248,visual,advanced
657,Machine Learning,advanced,51.0,239,auditory,intermediate
657,Python,intermediate,41.0,213,kinesthetic,beginner
657,OOP,advanced,70.0,229,visual,beginner
657,Data Structures,intermediate,42.0,142,auditory,beginner
657,Data Structures,beginner,75.0,209,auditory,advanced
658,OOP,advanced,50.0,95,visual,advanced
658,Machine Learning,beginner,67.0,235,auditory,intermediate
658,Data Structures,intermediate,57.0,156,auditory,beginner
658,Machine Learning,beginner,52.0,156,auditory,advanced
658,OOP,advanced,74.0,295,kinesthetic,intermediate
659,Machine Learning,intermediate,83.0,204,auditory,intermediate
659,Data Structures,beginner,41.0,233,visual,beginner
659,OOP,intermediate,59.0,213,auditory,beginner
659,Python,advanced,76.0,210,auditory,advanced
659,Machine Learning,advanced,55.0,116,kinesthetic,beginner
659,Machine Learning,intermediate,63.0,116,auditory,intermediate
659,Machine Learning,advanced,64.0,106,kinesthetic,intermediate
660,OOP,advanced,92.0,200,auditory,advanced
660,Data Structures,advanced,43.0,184,auditory,intermediate
660,Machine Learning,beginner,51.0,148,auditory,beginner
660,Machine Learning,intermediate,99.0,104,visual,intermediate
660,Machine Learning,advanced,40.0,207,kinesthetic,intermediate
661,OOP,intermediate,42.0,122,auditory,intermediate
661,Machine Learning,advanced,96.0,294,kinesthetic,advanced
661,Machine Learning,intermediate,93.0,161,visual,beginner
661,Python,beginner,67.0,80,visual,beginner
661,Python,beginner,78.0,63,visual,intermediate
662,Python,intermediate,76.0,81,auditory,beginner
662,Data Structures,intermediate,69.0,143,kinesthetic,beginner
662,Python,advanced,73.0,83,visual,advanced
662,Data Structures,beginner,77.0,133,kinesthetic,intermediate
662,Machine Learning,beginner,68.0,196,visual,advanced
662,Machine Learning,intermediate,100.0,93,visual,beginner
663,Data Structures,beginner,55.0,125,visual,intermediate
663,OOP,advanced,43.0,293,visual,beginner
663,Machine Learning,advanced,82.0,241,kinesthetic,beginner
663,Machine Learning,advanced,52.0,87,auditory,beginner
663,OOP,beginner,92.0,286,kinesthetic,advanced
663,OOP,intermediate,67.0,217,kinesthetic,beginner
663,OOP,beginner,67.0,187,visual,intermediate
664,Machine Learning,intermediate,90.0,137,visual,intermediate
664,Machine Learning,beginner,49.0,128,kinesthetic,beginner
664,OOP,intermediate,53.0,258,kinesthetic,advanced
664,Machine Learning,intermediate,77.0,262,auditory,beginner
664,Python,advanced,73.0,207,visual,intermediate
665,Machine Learning,intermediate,86.0,168,visual,advanced
665,Python,advanced,59.0,237,visual,advanced
665,Python,beginner,51.0,82,visual,intermediate
665,Machine Learning,intermediate,87.0,253,kinesthetic,intermediate
666,Machine Learning,beginner,50.0,273,visual,advanced
666,Data Structures,advanced,95.0,149,visual,intermediate
666,Python,intermediate,63.0,231,visual,advanced
666,OOP,intermediate,98.0,221,kinesthetic,intermediate
666,OOP,intermediate,45.0,280,visual,beginner
666,Machine Learning,advanced,67.0,122,auditory,advanced
667,Python,advanced,81.0,188,kinesthetic,beginner
667,Python,intermediate,82.0,296,auditory,advanced
667,OOP,beginner,82.0,233,auditory,intermediate
667,OOP,advanced,66.0,287,visual,intermediate
667,OOP,intermediate,85.0,223,auditory,advanced
667,OOP,beginner,90.0,192,auditory,advanced
667,OOP,advanced,87.0,185,kinesthetic,intermediate
668,Machine Learning,advanced,85.0,264,kinesthetic,intermediate
668,OOP,beginner,58.0,147,visual,intermediate
668,Data Structures,beginner,52.0,197,kinesthetic,beginner
668,Machine Learning,advanced,69.0,203,auditory,beginner
668,Python,intermediate,49.0,285,kinesthetic,advanced
669,OOP,advanced,49.0,177,kinesthetic,advanced
669,Machine Learning,beginner,54.0,233,auditory,advanced
669,OOP,beginner,44.0,294,auditory,advanced
669,Python,advanced,82.0,160,visual,advanced
669,OOP,beginner,44.0,142,visual,intermediate
669,OOP,intermediate,58.0,190,visual,intermediate
670,Python,beginner,52.0,213,visual,intermediate
670,Data Structures,beginner,50.0,252,auditory,intermediate
670,Machine Learning,intermediate,76.0,89,visual,intermediate
670,OOP,advanced,68.0,153,visual,advanced
670,OOP,beginner,93.0,166,kinesthetic,advanced
671,Machine Learning,advanced,74.0,219,visual,beginner
671,OOP,intermediate,63.0,117,kinesthetic,intermediate
671,Python,advanced,62.0,75,visual,advanced
671,Data Structures,beginner,83.0,264,auditory,advanced
672,OOP,advanced,80.0,97,visual,beginner
672,Machine Learning,beginner,42.0,95,auditory,advanced
672,Data Structures,advanced,55.0,269,auditory,intermediate
672,Data Structures,intermediate,49.0,90,auditory,intermediate
672,Python,intermediate,89.0,111,auditory,intermediate
672,OOP,intermediate,40.0,158,visual,intermediate
672,OOP,beginner,82.0,155,visual,beginner
673,OOP,advanced,93.0,90,auditory,intermediate
